CalculationName	AlloyChemistry	T	phase_name	#phases	x(AL)	x(AG)	G	H	S	Cp	f(@FCC_A1)	f(@HCP_A3)	f(@CUB_A13)	f(@LIQUID)	f(@BCC_A2)
		K			%	%	J/mole			J/(mole K)	mole/mole	mole/mole	mole/mole		
Point Calculation	0AG+100AL in x%	200	FCC_A1	##1	100		-6090.519436	-2272.361377	19.09079029	21.62709822	1				
Point Calculation_1	2AG+98AL in x%	200	FCC_A1+HCP_A3	##2	98	2	-6362.52606	-2424.525475	19.69000292	21.6997318	0.9687101075	0.03128989246			
Point Calculation_2	4AG+96AL in x%	200	FCC_A1+HCP_A3	##2	96	4	-6634.532566	-2576.69169	20.28920438	21.77236535	0.9374201014	0.06257989864			
Point Calculation_3	6AG+94AL in x%	200	FCC_A1+HCP_A3	##2	94	6	-6906.539053	-2728.857893	20.8884058	21.84499894	0.9061300973	0.09386990271			
Point Calculation_4	8AG+92AL in x%	200	FCC_A1+HCP_A3	##2	92	8	-7178.545509	-2881.024079	21.48760715	21.91763245	0.8748400968	0.1251599032			
Point Calculation_5	10AG+90AL in x%	200	FCC_A1+HCP_A3	##2	90	10	-7450.551917	-3033.190239	22.08680839	21.99026605	0.8435501019	0.1564498981			
Point Calculation_6	12AG+88AL in x%	200	FCC_A1+HCP_A3	##2	88	12	-7722.55826	-3185.356362	22.68600949	22.06289953	0.8122601145	0.1877398855			
Point Calculation_7	14AG+86AL in x%	200	FCC_A1+HCP_A3	##2	86	14	-7994.565179	-3337.522807	23.28521186	22.13553323	0.7809700608	0.2190299392			
Point Calculation_8	16AG+84AL in x%	200	FCC_A1+HCP_A3	##2	84	16	-8266.570605	-3489.688417	23.88441094	22.20816653	0.7496801788	0.2503198212			
Point Calculation_9	18AG+82AL in x%	200	FCC_A1+HCP_A3	##2	82	18	-8538.578194	-3641.855237	24.48361478	22.28080038	0.7183900481	0.2816099519			
Point Calculation_10	20AG+80AL in x%	200	FCC_A1+HCP_A3	##2	80	20	-8810.584722	-3794.021463	25.08281629	22.353434	0.6871000393	0.3128999607			
Point Calculation_11	22AG+78AL in x%	200	FCC_A1+HCP_A3	##2	78	22	-9082.591239	-3946.187684	25.68201778	22.42606756	0.6558100319	0.3441899681			
Point Calculation_12	24AG+76AL in x%	200	FCC_A1+HCP_A3	##2	76	24	-9354.595892	-4098.352861	26.28121515	22.49870061	0.6245202388	0.3754797612			
Point Calculation_13	26AG+74AL in x%	200	FCC_A1+HCP_A3	##2	74	26	-9626.602399	-4250.519076	26.88041662	22.57133416	0.5932302325	0.4067697675			
Point Calculation_14	28AG+72AL in x%	200	FCC_A1+HCP_A3	##2	72	28	-9898.610785	-4402.686342	27.47962222	22.64396825	0.56194001	0.43805999			
Point Calculation_15	30AG+70AL in x%	200	FCC_A1+HCP_A3	##2	70	30	-10170.6173	-4554.852562	28.0788237	22.71660183	0.5306500027	0.4693499973			
Point Calculation_16	32AG+68AL in x%	200	FCC_A1+HCP_A3	##2	68	32	-10442.62382	-4707.018781	28.67802518	22.78923543	0.4993599953	0.5006400047			
Point Calculation_17	34AG+66AL in x%	200	FCC_A1+HCP_A3	##2	66	34	-10714.62799	-4859.183692	29.27722151	22.86186841	0.4680702573	0.5319297427			
Point Calculation_18	36AG+64AL in x%	200	FCC_A1+HCP_A3	##2	64	36	-10986.63671	-5011.351141	29.87642783	22.93450254	0.436779997	0.563220003			
Point Calculation_19	38AG+62AL in x%	200	FCC_A1+HCP_A3	##2	62	38	-11258.64272	-5163.51708	30.47562821	23.00713597	0.4054900474	0.5945099526			
Point Calculation_20	40AG+60AL in x%	200	FCC_A1+HCP_A3	##2	60	40	-11530.64963	-5315.683522	31.07483056	23.0797696	0.3741999944	0.6258000056			
Point Calculation_21	42AG+58AL in x%	200	FCC_A1+HCP_A3	##2	58	42	-11802.65478	-5467.848976	31.67402903	23.15240293	0.3429101446	0.6570898554			
Point Calculation_22	44AG+56AL in x%	200	FCC_A1+HCP_A3	##2	56	44	-12074.66318	-5620.016246	32.27323465	23.22503686	0.3116199211	0.6883800789			
Point Calculation_23	46AG+54AL in x%	200	FCC_A1+HCP_A3	##2	54	46	-12346.66932	-5772.182257	32.8724353	23.29767047	0.2803299567	0.7196700433			
Point Calculation_24	48AG+52AL in x%	200	FCC_A1+HCP_A3	##2	52	48	-12618.67588	-5924.348501	33.47163688	23.37030401	0.2490399444	0.7509600556			
Point Calculation_25	50AG+50AL in x%	200	FCC_A1+HCP_A3	##2	50	50	-12890.68247	-6076.514764	34.07083854	23.44293762	0.217749928	0.782250072			
Point Calculation_26	52AG+48AL in x%	200	FCC_A1+HCP_A3	##2	48	52	-13162.68899	-6228.680985	34.67004002	23.51557116	0.1864599206	0.8135400794			
Point Calculation_27	54AG+46AL in x%	200	FCC_A1+HCP_A3	##2	46	54	-13434.69553	-6380.847218	35.26924155	23.5882048	0.1551699104	0.8448300896			
Point Calculation_28	56AG+44AL in x%	200	FCC_A1+HCP_A3	##2	44	56	-13706.70173	-6533.013262	35.86844234	23.66083824	0.1238799392	0.8761200608			
Point Calculation_29	58AG+42AL in x%	200	FCC_A1+HCP_A3	##2	42	58	-13978.70852	-6685.179637	36.46764444	23.73347192	0.09258989995	0.9074101001			
Point Calculation_30	60AG+40AL in x%	200	HCP_A3+FCC_A1	##2	40	60	-14250.71496	-6837.345811	37.06684574	23.80610552	0.06129990203	0.938700098			
Point Calculation_31	62AG+38AL in x%	200	HCP_A3+FCC_A1	##2	38	62	-14522.72121	-6989.511884	37.66604663	23.87873905	0.03000992576	0.9699900742			
Point Calculation_32	64AG+36AL in x%	200	HCP_A3	##1	36	64	-14794.56905	-7145.245805	38.24661622	23.95137267		1			
Point Calculation_33	66AG+34AL in x%	200	HCP_A3+CUB_A13	##2	34	66	-14991.64471	-7356.897735	38.17373488	24.02400627		0.9141715687	0.08582843127		
Point Calculation_34	68AG+32AL in x%	200	HCP_A3+CUB_A13	##2	32	68	-15166.92542	-7593.975156	37.86475131	24.09663986		0.7425713197	0.2574286803		
Point Calculation_35	70AG+30AL in x%	200	HCP_A3+CUB_A13	##2	30	70	-15342.20577	-7831.052099	37.55576834	24.16927344		0.5709714036	0.4290285964		
Point Calculation_36	72AG+28AL in x%	200	CUB_A13+HCP_A3	##2	28	72	-15517.48629	-8068.129277	37.24678508	24.24190685		0.3993713242	0.6006286758		
Point Calculation_37	74AG+26AL in x%	200	CUB_A13+HCP_A3	##2	26	74	-15692.76682	-8305.206454	36.93780181	24.31454049		0.2277712454	0.7722287546		
Point Calculation_38	76AG+24AL in x%	200	CUB_A13+HCP_A3	##2	24	76	-15868.04735	-8542.283643	36.62881853	24.38717402		0.05617116003	0.94382884		
Point Calculation_39	78AG+22AL in x%	200	CUB_A13	##1	22	78	-15986.38432	-8773.831577	36.06276374	24.4598076			1		
Point Calculation_40	80AG+20AL in x%	200	CUB_A13	##1	20	80	-15872.39916	-8797.037819	35.3768067	24.53244109			1		
Point Calculation_41	82AG+18AL in x%	200	CUB_A13	##1	18	82	-15526.81803	-8583.739529	34.71539252	24.60507497			1		
Point Calculation_42	84AG+16AL in x%	200	CUB_A13	##1	16	84	-14967.06537	-8146.999073	34.1003315	24.6777084			1		
Point Calculation_43	86AG+14AL in x%	200	CUB_A13+FCC_A1	##2	14	86	-14249.57429	-7447.550234	34.0101203	24.750342	0.1030288845		0.8969711155		
Point Calculation_44	88AG+12AL in x%	200	CUB_A13+FCC_A1	##2	12	88	-13519.26495	-6679.109904	34.20077524	24.82297545	0.2662468842		0.7337531158		
Point Calculation_45	90AG+10AL in x%	200	CUB_A13+FCC_A1	##2	10	90	-12788.95526	-5910.66921	34.39143027	24.89560902	0.4294649607		0.5705350393		
Point Calculation_46	92AG+8AL in x%	200	FCC_A1+CUB_A13	##2	8	92	-12058.64637	-5142.229346	34.58208513	24.96824265	0.5926828653		0.4073171347		
Point Calculation_47	94AG+6AL in x%	200	FCC_A1+CUB_A13	##2	6	94	-11328.33719	-4373.789185	34.77274002	25.04087622	0.7559008282		0.2440991718		
Point Calculation_48	96AG+4AL in x%	200	FCC_A1+CUB_A13	##2	4	96	-10598.02781	-3605.348811	34.96339501	25.11350981	0.9191188403		0.08088115971		
Point Calculation_49	98AG+2AL in x%	200	FCC_A1	##1	2	98	-9852.048223	-2992.866791	34.29590716	25.18614344	1				
Point Calculation_50	100AG+0AL in x%	200	FCC_A1	##1		100	-8973.062853	-2482.35493	32.45353961	25.25877696	1				
Point Calculation_51	0AG+100AL in x%	250	FCC_A1	##1	100		-7173.659682	-1146.396226	24.10905382	23.26770665	1				
Point Calculation_52	2AG+98AL in x%	250	FCC_A1+HCP_A3	##2	98	2	-7476.02447	-1295.366296	24.7226327	23.30786146	0.9685952296	0.0314047704			
Point Calculation_53	4AG+96AL in x%	250	FCC_A1+HCP_A3	##2	96	4	-7778.384256	-1444.40678	25.33590991	23.34801627	0.9371866627	0.06281333732			
Point Calculation_54	6AG+94AL in x%	250	FCC_A1+HCP_A3	##2	94	6	-8080.744021	-1593.447254	25.94918707	23.38817102	0.905778098	0.09422190196			
Point Calculation_55	8AG+92AL in x%	250	FCC_A1+HCP_A3	##2	92	8	-8383.103754	-1742.487712	26.56246417	23.42832582	0.8743695368	0.1256304632			
Point Calculation_56	10AG+90AL in x%	250	FCC_A1+HCP_A3	##2	90	10	-8685.463437	-1891.528145	27.17574117	23.46848064	0.8429609806	0.1570390194			
Point Calculation_57	12AG+88AL in x%	250	FCC_A1+HCP_A3	##2	88	12	-8987.823777	-2040.568903	27.7890195	23.5086355	0.8115523562	0.1884476438			
Point Calculation_58	14AG+86AL in x%	250	FCC_A1+HCP_A3	##2	86	14	-9290.183104	-2189.60916	28.40229578	23.54879019	0.7801438371	0.2198561629			
Point Calculation_59	16AG+84AL in x%	250	FCC_A1+HCP_A3	##2	84	16	-9592.541893	-2338.649153	29.01557096	23.58894491	0.7487353738	0.2512646262			
Point Calculation_60	18AG+82AL in x%	250	FCC_A1+HCP_A3	##2	82	18	-9894.90283	-2487.690204	29.6288505	23.62909986	0.7173266875	0.2826733125			
Point Calculation_61	20AG+80AL in x%	250	FCC_A1+HCP_A3	##2	80	20	-10197.26265	-2636.730705	30.24212778	23.66925465	0.6859181171	0.3140818829			
Point Calculation_62	22AG+78AL in x%	250	FCC_A1+HCP_A3	##2	78	22	-10499.62244	-2785.771194	30.855405	23.70940945	0.6545095494	0.3454904506			
Point Calculation_63	24AG+76AL in x%	250	FCC_A1+HCP_A3	##2	76	24	-10801.98182	-2934.811474	31.46868137	23.74956417	0.6231010255	0.3768989745			
Point Calculation_64	26AG+74AL in x%	250	FCC_A1+HCP_A3	##2	74	26	-11104.34163	-3083.85197	32.08195863	23.78971904	0.5916924562	0.4083075438			
Point Calculation_65	28AG+72AL in x%	250	FCC_A1+HCP_A3	##2	72	28	-11406.70145	-3232.89247	32.6952359	23.82987385	0.5602838861	0.4397161139			
Point Calculation_66	30AG+70AL in x%	250	FCC_A1+HCP_A3	##2	70	30	-11709.06127	-3381.932975	33.30851319	23.87002869	0.5288753149	0.4711246851			
Point Calculation_67	32AG+68AL in x%	250	FCC_A1+HCP_A3	##2	68	32	-12011.42111	-3530.973484	33.92179051	23.91018336	0.4974667427	0.5025332573			
Point Calculation_68	36AG+64AL in x%	250	FCC_A1+HCP_A3	##2	64	36	-12616.14065	-3829.054438	35.14834486	23.99049297	0.4346496121	0.5653503879			
Point Calculation_69	38AG+62AL in x%	250	FCC_A1+HCP_A3	##2	62	38	-12918.49978	-3978.094598	35.76162073	24.03064775	0.4032411137	0.5967588863			
Point Calculation_70	40AG+60AL in x%	250	FCC_A1+HCP_A3	##2	60	40	-13220.85915	-4127.134879	36.3748971	24.07080245	0.3718325898	0.6281674102			
Point Calculation_71	42AG+58AL in x%	250	FCC_A1+HCP_A3	##2	58	42	-13523.21917	-4276.175474	36.98817477	24.1109573	0.3404239994	0.6595760006			
Point Calculation_72	44AG+56AL in x%	250	FCC_A1+HCP_A3	##2	56	44	-13825.58124	-4425.217083	37.60145661	24.15111242	0.3090151954	0.6909848046			
Point Calculation_73	46AG+54AL in x%	250	FCC_A1+HCP_A3	##2	54	46	-14127.93956	-4574.256848	38.21473085	24.19126712	0.2776067803	0.7223932197			
Point Calculation_74	48AG+52AL in x%	250	FCC_A1+HCP_A3	##2	52	48	-14430.29978	-4723.297543	38.82800893	24.23142182	0.2461981689	0.7538018311			
Point Calculation_75	50AG+50AL in x%	250	FCC_A1+HCP_A3	##2	50	50	-14732.65957	-4872.338032	39.44128616	24.2715766	0.2147896011	0.7852103989			
Point Calculation_76	52AG+48AL in x%	250	FCC_A1+HCP_A3	##2	48	52	-15035.01937	-5021.37852	40.05456338	24.31173143	0.1833810334	0.8166189666			
Point Calculation_77	54AG+46AL in x%	250	FCC_A1+HCP_A3	##2	46	54	-15337.3792	-5170.419027	40.66784068	24.35188614	0.1519724619	0.8480275381			
Point Calculation_78	56AG+44AL in x%	250	FCC_A1+HCP_A3	##2	44	56	-15639.73725	-5319.458657	41.28111438	24.39204074	0.1205640749	0.8794359251			
Point Calculation_79	58AG+42AL in x%	250	FCC_A1+HCP_A3	##2	42	58	-15942.09866	-5468.499942	41.89439488	24.43219575	0.08915533933	0.9108446607			
Point Calculation_80	60AG+40AL in x%	250	HCP_A3+FCC_A1	##2	40	60	-16244.45847	-5617.540439	42.50767214	24.47235072	0.05774676994	0.9422532301			
Point Calculation_81	62AG+38AL in x%	250	HCP_A3+FCC_A1	##2	38	62	-16546.81817	-5766.580882	43.12094917	24.51250538	0.0263382123	0.9736617877			
Point Calculation_82	64AG+36AL in x%	250	HCP_A3	##1	36	64	-16846.69956	-5931.767033	43.6597301	24.55266022		1			
Point Calculation_83	66AG+34AL in x%	250	HCP_A3+CUB_A13	##2	34	66	-17042.26721	-6124.153593	43.67245447	24.59281503		0.9381141097	0.06188589025		
Point Calculation_84	68AG+32AL in x%	250	HCP_A3+CUB_A13	##2	32	68	-17202.24371	-6360.442644	43.36720425	24.63296976		0.7595466102	0.2404533898		
Point Calculation_85	70AG+30AL in x%	250	HCP_A3+CUB_A13	##2	30	70	-17362.22017	-6596.731652	43.06195409	24.67312465		0.5809791458	0.4190208542		
Point Calculation_86	72AG+28AL in x%	250	CUB_A13+HCP_A3	##2	28	72	-17522.19669	-6833.020728	42.75670384	24.71327944		0.4024116254	0.5975883746		
Point Calculation_87	74AG+26AL in x%	250	CUB_A13+HCP_A3	##2	26	74	-17682.17318	-7069.309771	42.45145363	24.7534343		0.2238441328	0.7761558672		
Point Calculation_88	76AG+24AL in x%	250	CUB_A13+HCP_A3	##2	24	76	-17842.14967	-7305.598814	42.14620342	24.79358895		0.04527664045	0.9547233596		
Point Calculation_89	78AG+22AL in x%	250	CUB_A13	##1	22	78	-17931.77198	-7541.2092	41.56225113	24.83374378			1		
Point Calculation_90	80AG+20AL in x%	250	CUB_A13	##1	20	80	-17783.83893	-7561.680641	40.88863317	24.87389856			1		
Point Calculation_91	82AG+18AL in x%	250	CUB_A13	##1	18	82	-17405.53707	-7345.64755	40.23955806	24.91405338			1		
Point Calculation_92	84AG+16AL in x%	250	CUB_A13	##1	16	84	-16815.38132	-6906.172293	39.63683611	24.95420836			1		
Point Calculation_93	86AG+14AL in x%	250	CUB_A13+FCC_A1	##2	14	86	-16100.84932	-6135.362616	39.86194684	24.99436302	0.1509369009		0.8490630991		
Point Calculation_94	88AG+12AL in x%	250	CUB_A13+FCC_A1	##2	12	88	-15384.3411	-5329.030908	40.22124076	25.03451772	0.3274470337		0.6725529663		
Point Calculation_95	90AG+10AL in x%	250	FCC_A1+CUB_A13	##2	10	90	-14667.83288	-4522.699217	40.58053466	25.07467269	0.5039571618		0.4960428382		
Point Calculation_96	92AG+8AL in x%	250	FCC_A1+CUB_A13	##2	8	92	-13951.32462	-3716.367467	40.93982863	25.1148274	0.6804673057		0.3195326943		
Point Calculation_97	94AG+6AL in x%	250	FCC_A1+CUB_A13	##2	6	94	-13234.81648	-2910.035863	41.29912247	25.15498222	0.8569774131		0.1430225869		
Point Calculation_98	96AG+4AL in x%	250	FCC_A1	##1	4	96	-12516.17046	-2179.084239	41.3483449	25.19513701	1				
Point Calculation_99	98AG+2AL in x%	250	FCC_A1	##1	2	98	-11712.59273	-1732.896406	39.91878529	25.23529182	1				
Point Calculation_100	100AG+0AL in x%	250	FCC_A1	##1		100	-10741.83895	-1219.649746	38.08875681	25.27544665	1				
Point Calculation_101	0AG+100AL in x%	300	FCC_A1	##1	100		-8490.140163	44.96938152	28.45036515	24.32544275	1				
Point Calculation_102	2AG+98AL in x%	300	FCC_A1+HCP_A3	##2	98	2	-8823.426574	-101.3600907	29.07355494	24.34699052	0.9685091602	0.03149083979			
Point Calculation_103	4AG+96AL in x%	300	FCC_A1+HCP_A3	##2	96	4	-9156.650616	-248.4177212	29.69410965	24.36853822	0.936978892	0.06302110796			
Point Calculation_104	6AG+94AL in x%	300	FCC_A1+HCP_A3	##2	94	6	-9489.87456	-395.4753085	30.31466417	24.39008601	0.9054486331	0.09455136687			
Point Calculation_105	8AG+92AL in x%	300	FCC_A1+HCP_A3	##2	92	8	-9823.099083	-542.5331511	30.93521977	24.41163381	0.8739183195	0.1260816805			
Point Calculation_106	10AG+90AL in x%	300	FCC_A1+HCP_A3	##2	90	10	-10156.32322	-689.5908217	31.55577465	24.4331815	0.8423880427	0.1576119573			
Point Calculation_107	12AG+88AL in x%	300	FCC_A1+HCP_A3	##2	88	12	-10489.54683	-836.6482635	32.17632855	24.4547292	0.810857815	0.189142185			
Point Calculation_108	14AG+86AL in x%	300	FCC_A1+HCP_A3	##2	86	14	-10822.77098	-983.7059398	32.79688345	24.47627697	0.7793275369	0.2206724631			
Point Calculation_109	16AG+84AL in x%	300	FCC_A1+HCP_A3	##2	84	16	-11155.99556	-1130.763808	33.41743916	24.49782481	0.7477972177	0.2522027823			
Point Calculation_110	18AG+82AL in x%	300	FCC_A1+HCP_A3	##2	82	18	-11489.21962	-1277.82145	34.03799391	24.51937255	0.7162669471	0.2837330529			
